date,title,price,weight,kind,site,location
2022-08-22 22:29:41,사과 부사 경북 못난이 흠집 꿀사과 껍질째먹는 사과유명한곳,16550,2,부사,Naver,경상남도
2022-08-22 22:29:43,문경 못난이 풋사과 청사과 아오리 썸머킹 유명한곳,5380,5,아오리,Naver,경상북도
2022-08-22 22:29:44,단골상회 세척사과 가정용 정품 꿀사과 청송 안동 부사 홍로 3kg,4833,3,홍로,Naver,경상북도
2022-08-22 22:29:45,세척사과 아오리 홍로 아침부터멋 2.5kg(12-13개) 영주 껍질째먹는 고당도 햇사과 김가네과일촌,6320,2.5,아오리,Naver,경상북도
2022-08-22 22:29:47,껍질째먹는 햇사과 가정용 선물용 못난이 흠집 꿀사과,2580,5,홍로,Naver,
2022-08-22 22:29:48,[고당도 예산 엔비 사과 2.5-10kg] nb Envy mb,5100,5,,Naver,충청남도
2022-08-22 22:29:50,영천 미니사과 알프스오토메 루비에스 꼬마 사과 효능 칼로리 2kg,7950,2,,Naver,경상북도
2022-08-22 22:29:51,가을 빨간사과 모음전 감홍 홍로 홍옥사과 요까 양광 시나노스위트 명절 사과 선물세트,15900,,홍로,Naver,
2022-08-22 22:29:53,[당도선별] 유명산지 청송 햇 홍로사과 1.5kg (봉),8533,1.5,홍로,Naver,경상북도
2022-08-22 22:29:54,"맛있는 거창사과 햇홍로 사과 5kg, 10kg",5560,5,홍로,Naver,경상남도
2022-08-22 22:29:55,[착한식탁] 가정용 아오리사과 10kg 꼬마소과 40-60과내외,1446,10,아오리,Naver,
2022-08-22 22:29:56,밀양 얼음골 사과 꿀 부사 못난이 흠집사과 5kg 10kg,6780,5,부사,Naver,경상남도
2022-08-22 22:29:58,고당도 안동 꿀사과 2.5KG 5KG 10KG 굿파더농원 아오리 홍로 시나노골드 부사,3980,5,부사,Naver,경상북도
2022-08-22 22:30:00,kbs 6시내고향 방영 영주 남향농원 여름 아오리 햇 사과 초록 청사과 3kg 5kg,3360,5,아오리,Naver,경상북도
2022-08-22 22:30:02,아리수 사과 홍로 경북 영천 가정용 달콤한 고당도 껍질째 먹는,7800,5,부사,Naver,경상남도
2022-08-22 22:30:04,사과 햇 홍로 사과 장수 가정용 추석 선물세트 5kg 10kg,5180,5,홍로,Naver,전라북도
2022-08-22 22:30:05,사과 꿀사과 시나노골드 시나노 스위트 부사 가정용 선물용 3kg 5kg,5966,3,부사,Naver,
2022-08-22 22:30:07,(고씨네농장) 2022년 햇사과 고당도 빨간 꿀사과 5kg 10kg 홍로 경북사과,5960,5,홍로,Naver,
2022-08-22 22:31:36,햇홍로 거창사과 가정용 5kg,6400,5,홍로,Naver,경상남도
2022-08-22 22:30:09,강원도 양구 펀치볼 사과 시나노레드 5kg 3kg 10kg,8666,3,부사,Naver,강원도
2022-08-22 22:30:10,못난이 사과 아오리 사과 썸머킹 부사 껍질째먹는 꿀 흠집 경북 청송 사과,2866,4.5,부사,Naver,경상남도
2022-08-22 22:30:12,애플리데이 아오리 세척사과 2kg 10-15과,5960,2.5,부사,Naver,
2022-08-22 22:30:13,정직한식탁 세척사과 꿀사과 경북사과 3kg,8633,3,부사,Naver,
2022-08-22 22:30:14,"경북 주스용 멍사과 10KG(심한멍,흠 등포함 반품x)",2290,10,홍로,Naver,경상남도
2022-08-22 22:30:15,황금열매 국내산 과일 못난이 주스용 흠집 사과 흠과 기스 쥬스용 꿀사과 아오리 홍로,4780,5,부사,Naver,
2022-08-22 22:30:17,경북 새콤달콤 정품 햇 아오리 사과 썸머킹 여름 청사과 (당일수확출고),5750,2,아오리,Naver,경상남도
2022-08-22 22:30:19,로얄 햇사과 썸머킹 아오리 사과 선물용 추석 사과,8175,4,아오리,Naver,
2022-08-22 22:30:20,주스용 거창사과10kg,1611,10,,Naver,경상남도
2022-08-22 22:30:20,경북 홍로 부사 홍옥 사과 제수용 특대 6과 2.5kg 추석 명절 선물세트,11960,2.5,부사,Naver,경상남도
2022-08-22 22:30:22,털보네 고당도 부사 흠과 9kg,3155,9,부사,Naver,
2022-08-22 22:30:23,풍년공작소 씻어나온 세척사과 2.5KG(12-16과),10360,2.5,,Naver,
2022-08-22 22:30:24,다운이네 아오리사과 흠집 가정용 못난이사과 경북 문경 청송사과 2kg 5kg 10k,1980,5,아오리,Naver,경상남도
2022-08-22 22:30:27,햇사과 주스용 못난이 흠과 쥬스용사과 5kg 10kg,1890,10,,Naver,
2022-08-22 22:30:28,남도의식탁 괴산 골드애플 시나노골드 사과3kg 5kg,7266,3,,Naver,충청북도
2022-08-22 22:30:29,맛있는 의성 사과10kg,4300,10,,Naver,경상북도
