date,title,price,weight,kind,site,location
2022-08-24 06:31:22,사과 홍로 꿀 햇사과 5kg 10kg 껍질째먹는 못난이 흠집 게르마늄 고당도 추석선물세트,31500,5,홍로,Naver,
2022-08-24 06:31:28,못난이 낙과 흠과 흠집 부사 홍로 감홍 안동 사과 10kg 쥬스용 주스용 10키로 썸머킹 아오리,18900,10,부사,Naver,경상북도
2022-08-24 06:31:35,사과 경북 아오리 햇사과 썸머킹 1.6kg 2.5kg,13900,1.6,부사,Naver,경상남도
2022-08-24 06:31:38,털보네사과 가정용흠과 9kg,25570,9,,Naver,
2022-08-24 06:31:40,예산사과 대표 맛있는 햇 홍로사과 5kg,31000,5,홍로,Naver,충청남도
2022-08-24 06:31:42,거창농산 아삭사과 껍질채 먹는 산지직송 꿀 홍로 5kg,23800,5,홍로,Naver,경상남도
2022-08-24 06:31:46,가을 빨간사과 모음전 감홍 홍로 홍옥사과 요까 양광 시나노스위트 명절 사과 선물세트,15900,,홍로,Naver,
2022-08-24 06:31:52,아오리사과 껍질째먹는 청송 햇 여름 꿀 청사과 5kg 10kg,27900,5,아오리,Naver,경상북도
2022-08-24 06:31:56,(고씨네농장) 2022년 햇사과 고당도 빨간 꿀사과 5kg 10kg 홍로 경북사과,29800,5,홍로,Naver,
2022-08-24 06:32:04,껍질째먹는 사과 못난이 선물세트 가정용,17900,3,부사,Naver,
2022-08-24 06:32:07,영천 미니사과 알프스오토메 루비에스 꼬마 사과 효능 칼로리 2kg,15900,2,,Naver,경상북도
2022-08-24 06:32:13,문경 못난이 풋사과 청사과 아오리 썸머킹 유명한곳,26900,5,아오리,Naver,경상북도
2022-08-24 06:32:18,세척사과 아오리 홍로 아침부터멋 2.5kg(12-13개) 영주 껍질째먹는 고당도 햇사과 김가네과일촌,13800,2.5,아오리,Naver,경상북도
2022-08-24 06:32:25,단골상회 세척사과 가정용 정품 꿀사과 청송 안동 부사 홍로 3kg,14500,3,홍로,Naver,경상북도
2022-08-24 06:32:31,[고당도 예산 엔비 사과 2.5-10kg] nb Envy mb,25500,5,,Naver,충청남도
2022-08-24 06:32:36,사과 햇 홍로 사과 장수 가정용 추석 선물세트 5kg 10kg,25900,5,홍로,Naver,전라북도
2022-08-24 06:32:43,[당도선별] 유명산지 청송 햇 홍로사과 1.5kg (봉),12800,1.5,홍로,Naver,경상북도
2022-08-24 06:32:47,사과 부사 경북 못난이 흠집 꿀사과 껍질째먹는 사과유명한곳,33100,2,부사,Naver,경상남도
2022-08-24 06:32:52,"맛있는 거창사과 햇홍로 사과 5kg, 10kg",27800,5,홍로,Naver,경상남도
2022-08-24 06:32:56,사과 꿀사과 시나노골드 시나노 스위트 부사 가정용 선물용 3kg 5kg,17900,3,부사,Naver,
2022-08-24 06:33:02,청송꿀사과 믿고먹는 옛골농원 산지직송 햇 홍로 5kg 10kg,55900,5,홍로,Naver,경상북도
2022-08-24 06:33:07,황금열매 국내산 과일 못난이 주스용 흠집 사과 흠과 기스 쥬스용 꿀사과 아오리 홍로,23900,5,부사,Naver,
2022-08-24 06:33:14,아리수 사과 홍로 경북 영천 가정용 달콤한 고당도 껍질째 먹는,39000,5,부사,Naver,경상남도
2022-08-24 06:33:18,고당도 안동 꿀사과 2.5KG 5KG 10KG 굿파더농원 아오리 홍로 시나노골드 부사,19900,5,부사,Naver,경상북도
2022-08-24 06:33:22,kbs 6시내고향 방영 영주 남향농원 여름 아오리 햇 사과 초록 청사과 3kg 5kg,16800,5,아오리,Naver,경상북도
2022-08-24 06:33:28,햇홍로 거창사과 가정용 5kg,32000,5,홍로,Naver,경상남도
2022-08-24 06:33:30,영주 홍로사과 추석선물 제수용 5kg,26900,5,홍로,Naver,경상북도
2022-08-24 06:33:32,정직한식탁 세척사과 꿀사과 경북사과 3kg,25900,3,부사,Naver,
2022-08-24 06:33:35,"경북 주스용 멍사과 10KG(심한멍,흠 등포함 반품x)",22900,10,홍로,Naver,경상남도
2022-08-24 06:33:37,경북 새콤달콤 정품 햇 아오리 사과 썸머킹 여름 청사과 (당일수확출고),11500,2,아오리,Naver,경상남도
2022-08-24 06:33:42,털보네 고당도 부사 흠과 9kg,28400,9,부사,Naver,
2022-08-24 06:33:44,로얄 햇사과 썸머킹 아오리 사과 선물용 추석 사과,32700,4,아오리,Naver,
2022-08-24 06:33:48,세척사과 2.5kg 8~15과,18000,2.5,부사,Naver,
2022-08-24 06:33:49,주스용 거창사과10kg,16110,10,,Naver,경상남도
2022-08-24 06:33:50,강원도 양구 펀치볼 사과 시나노레드 5kg 3kg 10kg,26000,3,부사,Naver,강원도
2022-08-24 06:33:54,다운이네 아오리사과 흠집 가정용 못난이사과 경북 문경 청송사과 2kg 5kg 10k,9900,5,아오리,Naver,경상남도
2022-08-24 06:33:59,경북 햇 홍로 세척사과 가정용 3kg(11-15과),12900,3,홍로,Naver,경상남도
2022-08-24 06:34:02,남도의식탁 괴산 골드애플 시나노골드 사과3kg 5kg,21800,3,,Naver,충청북도
2022-08-24 06:34:05,햇사과 주스용 못난이 흠과 쥬스용사과 5kg 10kg,18900,10,,Naver,
